instance,dimacs_time,dimacs_size,opb_time,opb_size,opb_pbcount_time,d4_time,d4_count,p2d_time,p2d_count,pbcount_time,pbcount_count
isolated/featureCard/featureCard_0.25_0.5/root_600.uvl,3.84;2.97;4.09,2197507,1.06;1.01;0.99,96606,0.11;0.11;0.13,-1;-1;-1,-9,11.18;11.36;10.27,39389215238757458852793275108588635394976652980821960413275698643493365038982300942964274185154279432485834703859931793924942268282608936091789294455243941196233470951273904461589511310520257489898956802923214958614349581848876006589543170922256058078310183844028318041569079247737137600670301255343898612465104126243768690827135946918189760093843777663112784450482857196261031499934006422371071020104074017364164828724171689507682391953502226670832148462701924404184304148708523744191479105572551704550962566224113127169268606961642411604333526782819915232921662861409917871593298473668267511333743861778139016641081534515716634884635785345470292635528085502146117633,47.35;73.37;40.93,-9
isolated/featureCard/featureCard_0.25_0.5/root_700.uvl,3.78;3.77;4.97,2988132,1.13;1.23;1.17,130206,0.15;0.14;0.14,-1;-1;-1,-9,16.61;18.94;18.39,72584086366758815017345919041419240288871276474984206335957399327975048784078098822158286949814889113269344004702808422712561543573336041076227426432811614009043302318828492837330908535900359626019762118132793139922522845309674264288416381874862313444509301947805225394371909583795040542637125538812074177418162827446928202218227334210887049931054984815640147897961671258572237479341576700605975899571706098595702663988442720393836814337703890023284229609333101438559664564818198245614411947142274404837887680297742269160411812136181067925463099400772930465654579497210633825088503207141004471970066571431321734718346035903186874675340887027373249765946023640271720501159503151954004338332670095547781697205789727872685734505219946523575186564974628851384444413259211116589875201,111.15;70.47;52.07,-9
isolated/featureCard/featureCard_0.25_0.5/root_800.uvl,4.75;4.75;4.56,3900007,1.42;1.26;1.24,168806,0.18;0.18;0.18,-1;-1;-1,-9,30.82;28.16;31.80,133753606457057640914718385209153706717210208723083658333837745084837717764157368584464659925771041582257230954168299268268564364061546880418452006890048600964965681417180277582824623279613846912986077167389842235776992644764966116648750814635253795104555729548544497837144445798405745097741903410823918434798136050232123938995489743601160578196950337465704004579247317233321219292138917661890308256675487854959478761671724465104922034906691205581926213610754294730179422509431734932697327042108193671097661971852788737042088380756300013670464139342481312662864006863913300186831039748946351980755084922396492828428762091749312450921808647561903798330850911036942263017905543094513240440108067108724991618755378540122255913669155043643369259531035661044271278510924757096367358069911435348516872345456280733764985435969795575775688011763591626263264772008947438597930882764805686438318309377,108.24;73.60;71.88,-9
isolated/featureCard/featureCard_0.25_0.5/root_900.uvl,5.48;5.82;5.60,4933132,1.37;1.63;1.39,212406,0.23;0.23;0.24,-1;-1;-1,-9,31.66;57.17;50.10,246473133930118744203422023535551538991228569127067921389223096159045840431071111362105154797162977433656459956808543859093134621187709287984546083277820888019944321691927578550786308624661788427039895997155084686770131016829972123445494073327686518182238355231150379827168395449697716077357995693582657314829138863033754740810580657206594174433468528831487984437483763799701945105209279855920082854555231099442267877270105029695190142653166435885061734756659714410406200680784807872727746490893542802086051441931790583414885208329474084783142063191170214339325943367884569949624551463652747118767554597887924561475140239372055205328324111576227931203926171867194556826678229275259622531455200597100908661049655709525621988776980981049032912540163807672532956567035682090547762281224528000191945990706466351379741088671333457021974084252237736104218979031418586970120919193318650453587011880500629296197280412170296682505763059879486315715047804991893121529585038569479323368929606613840655476475297793,161.34;135.51;83.60,-9
isolated/featureCard/featureCard_0.25_0.75/root_1000.uvl,13.08;17.72;12.83,16284007,3.42;3.81;3.70,579006,0.64;0.57;0.60,-1;-1;-1,-9,312.88;280.84;283.53,9650595326974633339528890662056455479228639732090154709675601008870046855926613986576429440303764665677677225707157977942584848439705186685386497233624535345523773107358541671934411799901377693980310703507130221215832223371795396273156630602658297374841142462337533678271996762927172463519435272038908989576224267086606442291736119677766895721393967642927546037809845000524225954046252142393771884118723098482814669311093569539563024394526815426854501698089354323467736657924747167015539040577110472529478225654038654525046459533781871849493399185128031914240780167947554736546907240340983961650105063494037140901469735041789732761673212736792406163603615013269420101151076327199393234141255106738354583775155998034807782643780441060804165962240553512430547746848326640867122446954144738962333931565272658154017300439998168931443591551301356731091112497655333796667567947002733834131652777000141023274736643205571740017188205404232457482382995126863642434757038528514990149780531389634544420245995589249887469482188096276249467935558003172300484327435636757221504556684250250173269941639498310086863048514006825270663044772411721113511817459312265999034483779981822162455540487951884950190342618248935794906363764913382582922620684638248857567488580665551198784441513537708802389257396888900160721404997804774865843120326978982798982584356817876966714751154324641035876920184745640627800634586693324408705911408972738814202516097615247338256364175088512423864488282137642264557388699434747279065732776830823762561071899696804217442922582093461472751887460781375553658032918818842577343572760345570871566110316885784145841354069038104832720236226353569294139250257690625,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_1100.uvl,16.50;21.14;21.59,19699907,4.19;4.44;4.14,698781,0.71;0.74;0.72,-1;-1;-1,-9,364.29;494.57;575.24,763396622938284555553116641135333122698303665437093663907428623655597661202175068537283582260886088581201612776560711047450370650388243822167701272291444501250395756605143641309215706544744860374039086522556666739101511778824626243634812650086344501976790499236369801810507382058624907161373418537492691667418751968791062365960200102758440715706118180409899164676243961108794789926694689512745784577263608281994599825610145499239837778737204916373880405422782160695173562302545211366813676312378504205799563862466875310684414733904094045524975195094001509516500019995959718862022647020764840957438750086334927755391054560311771061977457413775384604558646688234995385468173876807284943597205109892340360755550294321649794621263679509279003829952124689723557839967220924617626629292889439223374837902445750468283880650111589939863622110693813113503895887759767930939404366338373725817687378362044637106459380575928360052909509084133077893744223085488934755596644637261554454918263417625864033662788351550640166895349581244193986423991352814592680336985147033820841676221094228226706076880487775304254799418729829994192062578648362616182502912984723533923146576854543051109283764547757459650034779177095037368713546518863114753877839170349968669483811277343622787735702195841506946337650902042616782605403947563017713139876570739248107473943359263570707702080457590200054748451125880487429947979919006251058698480557195306405376810425311940280272946116226344069446646630240781864901924020767701764203866051298394968543266975146641974397333571441675954956787706523026027093460212034476721267533603205931053721701700741306984078447068288188470594125845721026980273785111728393778495771445760167149322396066862053342061068007288191549182887878804477851767028779181107806178816972701731325721251495181326586141610993996460434983588799998590977,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_1200.uvl,21.78;21.68;21.59,23440807,5.30;5.39;5.24,829806,0.86;0.97;0.99,-1;-1;-1,-9,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_1300.uvl,27.73;27.65;31.76,27506707,6.56;7.02;6.85,972081,0.98;0.95;1.03,-1;-1;-1,-9,550.79;-1;-1,4776859781205522010338088846881374253063680389680049600390599107073443537319595605247793456400754953608191459492714548423769719456031275127869644396151919315410836707487204271887336425287229123917455666600458538187515290337532145227268315934114556603932294757043898278758192572187017631647982999369599429306826925369029168373568624234509261417462267269068078823040824946769730110558521738651485825787752615259844652426253295596212307829334513954076433294466011596484985860897291005905041855546188809251568780017014668421660700840032984381995454096222777944638691825119331484754326719628530232006984247751794425898861774550687177410798009317673452921380896308175569425498097692895868664390614320241898840396025803608217763677624135336675148857274993144012690176948565593429729592087212387907327503157079412958582643258052396802208733978035905642253158072735020221709761246263218162155453604214681872248698524279011982049803242683607209738085927246003733470677752565650592041991319917910649322811435770327297652062812173320182103661694352058218972728333606341731570335825713770975535728460141018966848025604314132501362228675041840936124044735744667937129416795069765375600184349613116565296882481377759085261134080748365310801323708384497264560451292083418860503385958590701310624706636153528559257353262193128200514841247604222099016582453828041583370875259648260514830642795659009403362303837549285240760331913773058690197629171957412429441569433994952563116920402107570570404546230749026900735220112327741905790689568136440379106904827989506753918250647610839357540229718393406723312698906019130256092578260223172252721428203099603995371159322597002810905493694558789721906231045575189527424272385077062223145012137227912101167787651917184339002790030073915334611980552576391688052154851770836484392887192025143147724473827194314891805770462779212542910255004881138265561167503161460614012668754321965099344615880884347856648916722131382459126428179965653714520588387228468022493404168875505412510674194081828469447272426966470463834847399034089940076735854514116854975305691193431214258376371301669516597024141078181013381013732833117153860765179572285887194830209025,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_1400.uvl,29.65;25.67;34.08,31897607,7.54;8.47;7.72,1125606,1.17;1.11;1.16,-1;-1;-1,-9,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_1500.uvl,39.20;39.48;38.18,36613507,9.71;9.37;9.48,1290381,1.26;1.30;1.34,-1;-1;-1,-9,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_1600.uvl,43.37;33.34;38.33,41654407,12.98;11.31;12.26,1466406,1.86;1.85;1.49,-1;-1;-1,-9,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_1700.uvl,49.00;55.01;47.10,47020307,12.70;13.42;13.47,1653681,1.74;1.68;1.80,-1;-1;-1,-9,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_1800.uvl,43.69;57.28;60.39,52711207,15.45;15.79;15.80,1852206,2.61;1.95;2.28,-1;-1;-1,-9,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_1900.uvl,48.66;49.27;66.76,58727107,18.01;17.85;17.94,2061981,2.17;2.15;2.25,-1;-1;-1,-9,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_2000.uvl,66.04;69.20;70.74,65068007,22.02;20.49;22.60,2283006,2.27;2.33;2.29,-1;-1;-1,-9,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_200.uvl,1.74;1.69;1.59,656807,0.61;0.73;0.76,25806,0.04;0.04;0.04,462.63;452.32;338.37,-9,1.28;1.14;1.35,6294845415342730696511778783830680393906908759744737141465632800917188600635196623171886260505406054052600097025606796860566496052096645585754086584325696114614853761790673456057640889175771717396287638953198751051517961614458737175159488689490859457487244833748841478018747617597733522444388778671124843685767501783522864162221850625,1.85;2.60;1.77,-9
isolated/featureCard/featureCard_0.25_0.75/root_2100.uvl,66.17;66.67;81.41,71733907,24.00;24.68;24.59,2515281,2.79;2.55;3.62,-1;-1;-1,-9,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_2200.uvl,74.05;79.58;90.54,78724807,27.65;27.09;28.08,2758806,2.80;2.95;3.53,-1;-1;-1,-9,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_2300.uvl,100.45;100.23;117.87,86040707,32.89;31.14;31.47,3013581,3.04;3.97;3.06,-1;-1;-1,-9,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_2400.uvl,143.68;110.12;110.92,93681607,34.43;33.01;34.22,3279606,3.46;3.56;3.68,-1;-1;-1,-9,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_2500.uvl,-3;-3;-3,-4,37.19;39.14;37.05,3556881,5.46;3.72;4.12,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_2600.uvl,-3;-3;-3,-4,41.57;42.51;41.82,3845406,3.90;3.84;4.09,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_2700.uvl,-3;-3;-3,-4,53.40;46.86;47.03,4145181,4.17;4.35;4.40,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_2800.uvl,-3;-3;-3,-4,51.08;59.53;60.49,4456206,4.77;4.60;4.52,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_2900.uvl,-3;-1;-3,-4,57.96;56.92;57.86,4778481,4.71;4.74;7.11,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_3000.uvl,-1;-3;-3,-4,67.60;71.94;65.01,5112006,5.08;5.16;8.35,-3;-3;-3,-4,-1;-2;-1,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_300.uvl,2.63;2.49;2.50,1472707,0.72;0.75;0.75,55581,0.07;0.06;0.07,-1;-1;-1,-9,5.52;5.20;4.27,497944797100683052543524764864041772776796764796633087756327529098107971120966978968817390110663166378404898292347529018583404445162113392225435301815439399700143848743892063475127676912675903957302187661728547821518272241388153676184279545727274340429806146775192366311339629418490574617747234252251488500807445019204436765526383386169781139924385550228149098369432037606772157909920293461990703005804525279056721071877682628655294750691252035268258520285878397526602373588329308472799211051313790977,4.21;3.34;4.26,-9
isolated/featureCard/featureCard_0.25_0.75/root_3100.uvl,-3;-3;-3,-4,79.16;72.09;70.79,5456781,8.42;8.36;5.50,-3;-3;-3,-4,-2;-2;-2,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_3200.uvl,-3;-3;-3,-4,79.74;78.34;81.50,5812806,6.04;6.61;6.00,-3;-3;-3,-4,-2;-2;-2,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_3300.uvl,-3;-3;-3,-4,86.02;91.06;83.94,6180081,9.64;7.40;6.36,-3;-3;-3,-4,-2;-2;-2,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_3400.uvl,-3;-3;-3,-4,90.02;97.68;101.83,6558606,7.16;6.86;6.71,-3;-3;-3,-4,-2;-2;-2,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_3500.uvl,-3;-3;-3,-4,101.42;106.69;119.94,6948381,7.08;7.11;7.10,-3;-3;-3,-4,-2;-2;-2,-9,-1;-1;-1,-9
isolated/featureCard/featureCard_0.25_0.75/root_3600.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_3700.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_3800.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_3900.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_4000.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_400.uvl,3.63;3.46;3.59,2613607,0.97;0.98;0.99,96606,0.11;0.11;0.12,-1;-1;-1,-9,17.49;12.95;16.60,39389215238757458852793275108588635394976652980821960413275698643493365038982300942964274185154279432485834703859931793924942268282608936091789294455243941196233470951273904461589511310520257489898956802923214958614349581848876006589543170922256058078310183844028318041569079247737137600670301255343898612465104126243768690827135946918227229411792246298211068848005658865272382147313439381546461691538104901891755284814480536296405047037148655819773760202646471948277372103910084903139996302924106161875646601798028844840774993616762756033185061449179782593162033931283457642396079026190921850629254367622133155416428801113975413092868917366321135048188365782569189377,32.24;80.90;32.47,-9
isolated/featureCard/featureCard_0.25_0.75/root_4100.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_4200.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_4300.uvl,-1;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_4400.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_4500.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_4600.uvl,-1;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_4700.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_4800.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_4900.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_5000.uvl,-3;-3;-1,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
isolated/featureCard/featureCard_0.25_0.75/root_500.uvl,4.68;4.44;7.18,4079507,1.19;1.15;1.25,148881,0.16;0.15;0.16,-1;-1;-1,-9,28.57;32.20;27.98,3115827871199649777533886418883729937974697097612845325630855744585886349854569972200835962058853153759238538728595160028031496080414379429391463281077512337170266423558750892048685613435495238703156402775987771578412119850806211938443570447186113641854709148771374117059445099817297261812649909308478845117038030094011513433393263898387021255210563792045902150387176507202319604663476055650441377707851371043067125185605804159284361848654030411754974523498363312875437258474681579746672418442248680048358420183596829177029339594607142175465437297901236319446886749539136949137169853753985648172061871800278621564200648279552219244094105997329168754604589420229101364215870010901832026612329952107164877270622686328770761319983704241550553910340737532363747222799828469855005121367435134221620393982200596511785676855583016252315009025,58.05;62.49;55.56,-9
